Datetime,value,rolling_mean,rolling_std,z_score,anomaly
2012-11-14,271901.0,250765.4,17812.12684855328,1.186584857591931,False
2012-11-15,269838.0,251304.36666666667,18144.53717444178,1.0214442592363078,False
2012-11-16,262765.0,251568.9,18255.208410015224,0.6133098975664156,False
2012-11-17,239250.0,251167.03333333333,18393.371805575724,-0.6478982461345573,False
2012-11-18,227478.0,250388.8,18895.403167309225,-1.2125065444296932,False
2012-11-19,257305.0,251453.33333333334,18328.32559903809,0.3192690262428427,False
2012-11-20,258749.0,252961.13333333333,16905.012365716997,0.3423757724309234,False
2012-11-21,257683.0,253199.9,16919.923429250834,0.2649598279061778,False
2012-11-22,208729.0,251578.46666666667,18739.239306191157,-2.286617186883881,False
2012-11-23,234811.0,250606.33333333334,18830.218017184492,-0.8388290204031887,False
2012-11-24,245565.0,249944.46666666667,18639.534250754343,-0.23495579920348264,False
2012-11-25,238952.0,249615.0,18746.84713905672,-0.5687889766693071,False
2012-11-26,277827.0,251197.6,19065.6610954586,1.3967205158358271,False
2012-11-27,287320.0,253392.53333333333,19314.250655808253,1.7566027940340456,False
2012-11-28,280375.0,254230.6,19932.440713570108,1.3116507092982723,False
2012-11-29,274035.0,254571.03333333333,20187.488486996863,0.9641598893891025,False
2012-11-30,263378.0,254628.96666666667,20210.95446821053,0.432885707950831,False
2012-12-01,243398.0,254036.03333333333,20272.78672214544,-0.5247445000599068,False
2012-12-02,223368.0,252918.5,21020.092551634916,-1.4058215931928235,False
2012-12-03,261226.0,253739.2,20841.075370030634,0.3592329026728616,False
2012-12-04,258855.0,255144.63333333333,19643.88239505017,0.18888153533242494,False
2012-12-05,274313.0,255521.96666666667,19906.79953057653,0.9439504981436416,False
2012-12-06,279321.0,255806.1,20191.142433818495,1.1646146361988157,False
2012-12-07,270776.0,255936.73333333334,20277.597893740203,0.7318059439006639,False
2012-12-08,252677.0,255557.86666666667,20227.03586570783,-0.14242653673002004,False
2012-12-09,247434.0,255172.36666666667,20269.35339200223,-0.3817766909979492,False
2012-12-10,283687.0,256911.23333333334,20407.5217466555,1.3120538103091732,False
2012-12-11,288663.0,259245.2,19877.133716564724,1.479981994359906,False
2012-12-12,286237.0,260006.43333333332,20470.183124499934,1.2814036155481372,False
2012-12-13,281355.0,260242.36666666667,20680.046860953957,1.0209180605483126,False
2012-12-14,275164.0,260351.13333333333,20751.935772992936,0.7138065011720249,False
2012-12-15,256946.0,259921.4,20682.073266311836,-0.14386372012551077,False
2012-12-16,239534.0,259147.03333333333,21004.324012110803,-0.9337617017345915,False
2012-12-17,274931.0,260336.4,20848.444137103335,0.7000330530193591,False
2012-12-18,284681.0,262243.1666666667,20349.51782040488,1.102622358493155,False
2012-12-19,282755.0,263091.5,20664.59834955093,0.9515549089018376,False
2012-12-20,285580.0,263985.86666666664,21047.255286261072,1.0259833427035625,False
2012-12-21,291995.0,265129.6,21617.492391180476,1.2427620888609907,False
2012-12-22,270319.0,267182.6,18820.03816845376,0.16665215935944658,False
2012-12-23,256475.0,267904.73333333334,17929.660629003876,-0.6374762785439483,False
2012-12-24,257142.0,268290.63333333336,17552.88988581839,-0.6351451758573807,False
2012-12-25,243665.0,268447.73333333334,17300.528550692336,-1.432484172996066,False
2012-12-26,277426.0,268434.36666666664,17293.185447738437,0.5199524032461739,False
2012-12-27,280508.0,268207.3,17080.067352588307,0.7201786589053449,False
2012-12-28,277047.0,268096.36666666664,17008.97380691602,0.5262300615510351,False
2012-12-29,261886.0,267691.4,17007.332959232444,-0.34134687748607623,False
2012-12-30,257970.0,267511.13333333336,17083.12049894856,-0.5585123241342589,False
2012-12-31,262625.0,268152.0333333333,16497.926399447795,-0.33501381928327195,False
2013-01-01,254325.0,269183.93333333335,14440.004740024902,-1.029011665913603,False
2013-01-02,293024.0,270243.86666666664,14992.198759247074,1.5194658034587987,False
2013-01-03,298284.0,271558.1666666667,15672.220035250963,1.705299777135585,False
2013-01-04,297474.0,272330.2,16367.647010131435,1.536189043204328,False
2013-01-05,270802.0,272046.23333333334,16315.997215940044,-0.07625849139749628,False
2013-01-06,255196.0,271526.9,16603.24734201079,-0.9835967424684656,False
2013-01-07,290148.0,272775.93333333335,16545.64319553676,1.0499481018273633,False
2013-01-08,284851.0,274023.1666666667,15969.709338324354,0.6780231940319986,False
2013-01-09,277831.0,273827.9666666667,15883.068086060264,0.25203149112271184,False
2013-01-10,283053.0,273640.9666666667,15734.716349049535,0.5981698763766953,False
2013-01-11,268467.0,273048.63333333336,15577.88194509739,-0.29411144271607953,False
2013-01-12,243864.0,271798.93333333335,16372.11292144762,-1.706250956572522,False
2013-01-13,255349.0,271138.43333333335,16629.352102756726,-0.9494917923300127,False
2013-01-14,298622.0,272527.63333333336,17135.917273141313,1.5227878525981637,False
2013-01-15,297887.0,274472.73333333334,16563.94649362487,1.4135681176993866,False
2013-01-16,296079.0,275177.6666666667,17027.64304327481,1.2274942151543662,False
2013-01-17,288596.0,275308.1666666667,17117.75204602477,0.7762604165316864,False
2013-01-18,290470.0,275565.3333333333,17290.566932595484,0.8620114496401506,False
2013-01-19,254287.0,274522.23333333334,17606.601067513406,-1.149298110165631,False
2013-01-20,264303.0,273599.1666666667,17383.457481345198,-0.5347708691808135,False
2013-01-21,310091.0,274924.9,18598.776903333983,1.890774870991445,False
2013-01-22,325680.0,277231.73333333334,20432.8652875083,2.371095095325944,False
2013-01-23,321098.0,279363.6,21569.345931284966,1.9348940915017236,False
2013-01-24,318512.0,281858.5,21626.40087828457,1.6948497443605788,False
2013-01-25,306561.0,282829.6666666667,22070.11299649716,1.0752701328307568,False
2013-01-26,276200.0,282686.06666666665,22099.735103628882,-0.2934906973433183,False
2013-01-27,265639.0,282305.8,22297.375587645816,-0.7474781027249893,False
2013-01-28,274489.0,282725.9,22016.338286403832,-0.37412670049163954,False
2013-01-29,268736.0,283084.76666666666,21684.138930346457,-0.6617171524660309,False
2013-01-30,279206.0,283637.4666666667,21353.456486307685,-0.20752924331047903,False
2013-01-31,311167.0,285532.2,21183.99451505276,1.2101022770651026,False
2013-02-01,322046.0,286499.6,22177.296347452975,1.6028283810205055,False
2013-02-02,289514.0,286207.26666666666,22074.163775989065,0.14980106910913657,False
2013-02-03,275813.0,285485.23333333334,22047.170450529586,-0.43870633444941703,False
2013-02-04,298750.0,286416.8333333333,21995.747518606666,0.5607068664628834,False
2013-02-05,302124.0,287981.1,21358.307035049413,0.6621732694820446,False
2013-02-06,290166.0,287981.7,21358.370259649233,0.10226903895034643,False
2013-02-07,290907.0,288183.56666666665,21356.37917890873,0.1275231775254756,False
2013-02-08,292541.0,288673.9,21279.22072294602,0.18173127908908654,False
2013-02-09,264745.0,288063.63333333336,21704.26366739197,-1.0743803010634627,False
2013-02-10,251381.0,287494.1,22447.665789641494,-1.608768605984165,False
2013-02-11,285545.0,288883.4666666667,20889.971571485312,-0.15981192962577612,False
2013-02-12,291718.0,290095.76666666666,19909.034893533833,0.08148226882962645,False
2013-02-13,282301.0,289551.73333333334,19890.998662422637,-0.36452334326637725,False
2013-02-14,280796.0,288982.0333333333,19888.78774323351,-0.411590361313919,False
2013-02-15,280982.0,288478.8,19894.019845516043,-0.37683686143953,False
2013-02-16,274648.0,288013.86666666664,20053.53279175213,-0.6665093280802832,False
2013-02-17,263157.0,287103.43333333335,20551.991018043474,-1.1651636725760413,False
2013-02-18,278811.0,287920.9,19670.51382557308,-0.4631246586022831,False
2013-02-19,306007.0,289311.0333333333,19415.841384138275,0.8599146612469962,False
2013-02-20,308418.0,289255.26666666666,19356.410206036686,0.9899941739898163,False
2013-02-21,304025.0,288533.43333333335,18327.669292692182,0.8452556852301796,False
2013-02-22,295105.0,287667.0,17321.915234156495,0.4293982449084649,False
2013-02-23,265197.0,285889.8333333333,16774.519786709367,-1.2335872261290288,False
2013-02-24,248964.0,283969.93333333335,17602.694213716248,-1.98866905874308,False
2013-02-25,275373.0,283942.36666666664,17615.924481663413,-0.48645568818068996,False
2013-02-26,290598.0,284774.3333333333,17308.38169756192,0.33646511663693063,False
2013-02-27,286451.0,285173.06666666665,17200.717420750123,0.07429535071552952,False
2013-02-28,285144.0,285720.0,16918.59344035406,-0.03404538338430254,False
2013-03-01,288555.0,286031.63333333336,16880.53039386359,0.1494838496060487,False
2013-03-02,263087.0,284428.9666666667,16693.205527757233,-1.2784822322578815,False
2013-03-03,252254.0,282102.56666666665,16123.503285112907,-1.851245733563767,False
2013-03-04,286779.0,282011.4,16087.844770251648,0.29634796133885133,False
2013-03-05,288327.0,282428.5333333333,16083.821776776684,0.36673290394099173,False
2013-03-06,286004.0,282003.6666666667,15803.71922906926,0.2531260695884249,False
2013-03-07,278328.0,281210.4666666667,15349.689907534286,-0.18778663829891679,False
2013-03-08,275516.0,280722.13333333336,15287.867307416813,-0.3405401962645004,False
2013-03-09,255051.0,279526.93333333335,15855.237581127909,-1.543712808344571,False
2013-03-10,228252.0,277383.9666666667,18205.95949887561,-2.6986749404611734,False
2013-03-11,270452.0,277574.2,18098.84250328201,-0.3935168781488919,False
2013-03-12,283456.0,278643.36666666664,17433.31454326328,0.27605957096627365,False
2013-03-13,285976.0,278657.73333333334,17439.37479093897,0.4196404260128085,False
2013-03-14,283578.0,278386.4,17291.86753760039,0.30023362073015397,False
2013-03-15,275986.0,278175.9,17281.00444548333,-0.1267229579685913,False
2013-03-16,256085.0,277352.2,17734.778624362894,-1.1991804606336898,False
2013-03-17,244358.0,276131.4,18710.019461461336,-1.698202402485282,False
2013-03-18,283062.0,276411.86666666664,18750.037161771234,0.3546730748295302,False
2013-03-19,292471.0,277389.0,18799.22366335414,0.8022671717768735,False
2013-03-20,295286.0,277938.1666666667,19080.72371229782,0.9091810978926533,False
2013-03-21,286179.0,277277.23333333334,18406.420775676375,0.4836229039395929,False
2013-03-22,273227.0,276104.2,17449.898994668252,-0.16488347588024027,False
2013-03-23,243675.0,274092.5333333333,17598.14658096252,-1.72845095893443,False
2013-03-24,240072.0,272258.1,18190.625373317944,-1.7693784209975887,False
2013-03-25,275015.0,272585.36666666664,18147.475318818077,0.1338827187059979,False
2013-03-26,269731.0,273277.6,17603.289062969674,-0.2014737125154988,False
2013-03-27,266742.0,272989.9,17638.357512769177,-0.3542223245830512,False
2013-03-28,259515.0,271953.8,17480.590876937807,-0.7115777771797481,False
2013-03-29,238748.0,270363.7,18268.273298828055,-1.7306342795970882,False
2013-03-30,223816.0,268319.43333333335,19914.49376136005,-2.2347258166151853,False
2013-03-31,207384.0,265613.73333333334,22426.161826564254,-2.5965091032366945,False
2013-04-01,254921.0,265341.5333333333,22507.298949043008,-0.46298462365144877,False
2013-04-02,264851.0,265761.43333333335,22371.8143849509,-0.04069555189702362,False
2013-04-03,263547.0,264987.0333333333,22018.502433467787,-0.06540105702849695,False
2013-04-04,259716.0,264033.3333333333,21588.121311200506,-0.19998652365796016,False
2013-04-05,252853.0,262928.3,21270.847113053096,-0.4736670780646609,False
2013-04-06,233522.0,261434.76666666666,21720.544569414833,-1.2850859506520491,False
2013-04-07,209673.0,259240.0,23502.14147982929,-2.1090418523154955,False
2013-04-08,246208.0,258945.23333333334,23611.691764423453,-0.5394460278583242,False
2013-04-09,254552.0,259821.9,22910.633914602782,-0.23001982483955036,False
2013-04-10,265569.0,259659.13333333333,22849.77370103449,0.25864005236949494,False
2013-04-11,267564.0,259129.4,22459.949119602963,0.3755395862690676,False
2013-04-12,263819.0,258390.83333333334,21904.11559042802,0.24781492063704852,False
2013-04-13,238331.0,256882.6,21666.499350617894,-0.8562343043880295,False
2013-04-14,220414.0,255030.2,22341.978388303673,-1.5493793521043804,False
2013-04-15,245926.0,254691.56666666668,22402.347190268105,-0.39127894020295184,False
2013-04-16,248051.0,254814.66666666666,22353.70026197629,-0.30257481255448676,False
2013-04-17,262555.0,254131.1,21765.943474484688,0.3870220470743656,False
2013-04-18,262592.0,253135.13333333333,20603.6596794959,0.45898965590456914,False
2013-04-19,266001.0,252158.96666666667,19182.482037962676,0.7215976173437592,False
2013-04-20,236483.0,250502.43333333332,18267.279093925856,-0.7674614955653134,False
2013-04-21,221142.0,248766.26666666666,18506.58033377729,-1.4926726693125594,False
2013-04-22,245166.0,248815.96666666667,18494.434181355304,-0.19735487070733398,False
2013-04-23,250645.0,249168.4,18422.663055089433,0.08015127864980852,False
2013-04-24,254159.0,248473.2,17796.55252628068,0.3194888443480053,False
2013-04-25,252692.0,247905.23333333334,17361.30040553534,0.275714753783103,False
2013-04-26,246951.0,247245.53333333333,16992.958441727442,-0.017332669549175006,False
2013-04-27,215514.0,245778.83333333334,17778.204973356816,-1.7023559678094344,False
2013-04-28,204708.0,244644.16666666666,19266.39854161498,-2.072840265418856,False
2013-04-29,240792.0,245210.03333333333,18878.97003598227,-0.23401876929264673,False
2013-04-30,257811.0,246890.93333333332,17596.29917778167,0.6205888270219414,False
2013-05-01,276800.0,247620.23333333334,18376.687388031838,1.5878686974710432,False
2013-05-02,245935.0,246989.7,18087.32654450522,-0.05831154744759229,False
2013-05-03,246172.0,246410.53333333333,17814.999001680066,-0.013389466556289472,False
2013-05-04,219296.0,245063.2,18295.990473512844,-1.4083522855624164,False
2013-05-05,205197.0,243474.66666666666,19617.448715159917,-1.95120513490047,False
2013-05-06,240397.0,243703.83333333334,19537.166584324703,-0.1692585933103791,False
2013-05-07,249341.0,245026.1,18467.636017993194,0.2336465802009497,False
2013-05-08,255092.0,245322.23333333334,18558.24793804257,0.5264379859178199,False
2013-05-09,252397.0,245250.4,18525.432061785716,0.38577237908216033,False
2013-05-10,242443.0,244479.53333333333,18127.6758171948,-0.11234387429863432,False
2013-05-11,218387.0,242840.3,18191.587106643437,-1.3442092686387885,False
2013-05-12,204442.0,240861.06666666668,19040.686069450767,-1.9126971861112774,False
2013-05-13,241217.0,240957.26666666666,19034.752130906032,0.013645217523564054,False
2013-05-14,263882.0,242406.2,19071.43307889403,1.126071643969263,False
2013-05-15,286948.0,243773.6,20730.917027473137,2.082609271108663,False
2013-05-16,274483.0,244654.66666666666,21467.5693231361,1.3894602078301734,False
2013-05-17,253876.0,244365.36666666667,21275.645512283372,0.447019730980309,False
2013-05-18,238431.0,243560.0,21017.634425109823,-0.24403317215720385,False
2013-05-19,251891.0,243089.66666666666,20652.843525242137,0.4261560071656116,False
2013-05-20,324740.0,246031.56666666668,25415.949408254754,3.0968126379638563,True
2013-05-21,313711.0,249117.2,27797.621593123054,2.323716789352225,False
2013-05-22,287865.0,250540.5,28667.855215770727,1.3019634611335378,False
2013-05-23,247684.0,250441.8,28672.579823791635,-0.09618248573892363,False
2013-05-24,239958.0,249968.43333333332,28726.26959792417,-0.3484766199526547,False
2013-05-25,214540.0,248696.7,29437.247861603762,-1.1603224649459174,False
2013-05-26,202830.0,247226.0,30606.40750697043,-1.4505459351898478,False
2013-05-27,204077.0,246844.76666666666,31082.558766861188,-1.3759409895257309,False
2013-05-28,257630.0,248608.83333333334,30094.73235048128,0.2997589930891141,False
2013-05-29,291483.0,250298.53333333333,31048.645505170207,1.326449704860995,False
2013-05-30,321664.0,252426.96666666667,33660.17756984228,2.056942010768416,False
2013-05-31,296302.0,253077.03333333333,34328.79321430562,1.2591461166964009,False
2013-06-01,260556.0,253564.4,34327.68852127643,0.2036723211254549,False
2013-06-02,214859.0,252520.63333333333,35029.09762043948,-1.0751528269845514,False
2013-06-03,243979.0,253343.4,34507.80402149907,-0.2713704990953867,False
2013-06-04,251615.0,254890.66666666666,33293.86301669865,-0.09838650038968849,False
2013-06-05,253989.0,255343.73333333334,33182.12370303715,-0.04082720399265279,False
2013-06-06,248546.0,255317.23333333334,33187.3999632838,-0.2040302446357519,False
2013-06-07,245139.0,254985.46666666667,33239.43731808603,-0.29622844010386057,False
2013-06-08,224588.0,254058.5,33698.70221971589,-0.8745292269076724,False
2013-06-09,225256.0,253485.6,34047.275014359504,-0.8291294967980292,False
2013-06-10,280259.0,255548.0,33720.24335924754,0.7328238926609995,False
2013-06-11,304773.0,258892.36666666667,33451.10857962305,1.3715728799876548,False
2013-06-12,312095.0,261254.96666666667,34641.49820312995,1.4676049238753708,False
2013-06-13,280235.0,261800.06666666668,34812.50017067602,0.5295492493487098,False
2013-06-14,266447.0,261116.7,34501.65444024065,0.1544940405461556,False
2013-06-15,247974.0,260233.06666666668,34486.983534454426,-0.3554693803364735,False
2013-06-16,274935.0,260935.03333333333,34567.35593659299,0.4050054245498804,False
2013-06-17,326096.0,263857.2,36263.17079009652,1.7163088236342923,False
2013-06-18,270353.0,264472.6,36209.71153652851,0.16239842159658882,False
2013-06-19,269623.0,262635.36666666664,34399.40727484856,0.2031323760174912,False
2013-06-20,304564.0,262330.4666666667,33968.930255032305,1.243298891553309,False
2013-06-21,311828.0,263129.23333333334,34860.11999967784,1.3969764495106936,False
2013-06-22,286670.0,264428.76666666666,34990.91501861898,0.6356288002613987,False
2013-06-23,296172.0,266302.56666666665,35140.13351954216,0.850009101892636,False
2013-06-24,326664.0,270040.0333333333,35406.56482230492,1.5992505048384564,False
2013-06-25,324931.0,274110.06666666665,34418.316416712056,1.476566509472174,False
2013-06-26,319675.0,277963.3333333333,32737.249398214764,1.2741347374450254,False
2013-06-27,349945.0,281040.5,35019.17932509904,1.9676217812053234,False
2013-06-28,325309.0,282168.0333333333,35900.46538982111,1.201682657821435,False
2013-06-29,254492.0,279928.9666666667,35444.02478360653,-0.7176658639069597,False
2013-06-30,237071.0,277954.6,36143.3321304172,-1.1311519328787483,False
2013-07-01,266261.0,278144.76666666666,36063.55375099032,-0.32952289584995015,False
2013-07-02,257449.0,279564.43333333335,34280.57671494442,-0.6451301422736057,False
2013-07-03,256597.0,279985.0333333333,33904.25314331141,-0.6898259411429414,False
2013-07-04,245172.0,279770.26666666666,34109.94283796426,-1.0143161725899728,False
2013-07-05,293762.0,281096.0333333333,33845.24771049923,0.37423176142798714,False
2013-07-06,292746.0,282569.36666666664,33337.67605876042,0.30525923028936386,False
2013-07-07,308609.0,284685.0333333333,32891.34017512955,0.7273636932786501,False
2013-07-08,357297.0,289108.6666666667,33449.475965518795,2.0385471331038154,False
2013-07-09,369580.0,293919.4666666667,34316.63634824193,2.204777081458028,False
2013-07-10,375182.0,297083.56666666665,37263.257065782454,2.095856333638865,False
2013-07-11,317167.0,297496.7,37419.82510800665,0.5256652040255306,False
2013-07-12,309399.0,297406.8333333333,37386.77994460673,0.3207595488147042,False
2013-07-13,299491.0,298048.7,37246.83750995667,0.038722750612436255,False
2013-07-14,321607.0,299887.36666666664,36993.65529616231,0.58711779518545,False
2013-07-15,385724.0,304479.0333333333,38831.11680303932,2.092264486719775,False
2013-07-16,414934.0,309145.6666666667,43311.995267962164,2.442471945216175,False
2013-07-17,432147.0,312680.7,48731.8700046315,2.451502476482964,False
2013-07-18,441206.0,318375.8,53376.720065251015,2.301194225681997,False
2013-07-19,443268.0,324163.9666666667,57186.715667119686,2.082722043815744,False
2013-07-20,360722.0,326035.9,57441.57454219241,0.6038500907478099,False
2013-07-21,318747.0,326266.5333333333,57396.43386118731,-0.13101046227922872,False
2013-07-22,365846.0,328905.73333333334,57333.22302478066,0.6443082163844213,False
2013-07-23,332969.0,330132.3,57001.43200690642,0.04976541641368432,False
2013-07-24,279637.0,328564.73333333334,57741.92361315277,-0.8473519805320152,False
2013-07-25,286634.0,327288.1666666667,58246.164958901645,-0.6979715607946406,False
2013-07-26,279735.0,325956.8333333333,58879.19430558432,-0.7850282918859415,False
2013-07-27,232689.0,322048.3,61082.5286128081,-1.4629273219259404,False
2013-07-28,211096.0,318241.2,64344.47814070788,-1.6651809618487532,False
2013-07-29,260815.0,318451.9666666667,64138.48686348015,-0.8986330904461143,False
2013-07-30,268620.0,319503.6,63006.78797673202,-0.807589176245438,False
2013-07-31,278758.0,319920.1666666667,62683.11883900715,-0.6566706862877384,False
2013-08-01,288762.0,320963.93333333335,61862.34146484175,-0.520541779874832,False
2013-08-02,303230.0,322518.36666666664,60765.357601573975,-0.3174237333241173,False
2013-08-03,277639.0,323600.6,59618.613182172856,-0.7709270234038823,False
2013-08-04,245133.0,321979.63333333336,61100.53566754514,-1.2577080134201195,False
2013-08-05,269694.0,321211.23333333334,61623.56728008388,-0.8359988817132823,False
2013-08-06,310735.0,321282.1,61609.795963903576,-0.17119193198074203,False
2013-08-07,357733.0,321296.63333333336,61618.63537951298,0.5913205711592411,False
2013-08-08,310963.0,319342.73333333334,60960.64283755422,-0.13746136758536745,False
2013-08-09,307324.0,317080.8,60069.71101369639,-0.1624246202512171,False
2013-08-10,289729.0,316166.2,60276.876676630214,-0.4385960497228269,False
2013-08-11,264727.0,314677.13333333336,60997.29522252932,-0.8188909549367085,False
2013-08-12,323760.0,315486.1,60949.86003737739,0.13574928629739377,False
2013-08-13,283282.0,314208.6,61218.1954502037,-0.505186403691961,False
2013-08-14,266389.0,310230.76666666666,60280.929430564276,-0.7272908211736621,False
2013-08-15,266921.0,305297.0,57404.38237205644,-0.6685203884134261,False
2013-08-16,280483.0,300241.5333333333,52299.109951372644,-0.3777986537764156,False
2013-08-17,265133.0,294372.43333333335,45352.621623408995,-0.6447131893747298,False
2013-08-18,261195.0,288303.3333333333,35947.65419456411,-0.7541057668634342,False
2013-08-19,315212.0,286786.3333333333,33674.58665781542,0.8441281538364324,False
2013-08-20,346304.0,287704.9,34928.9482258209,1.6776657465076814,False
2013-08-21,370187.0,287849.6,35271.14111408452,2.3344127067984464,False
2013-08-22,328342.0,287695.36666666664,35076.62009086478,1.1587956088140663,False
2013-08-23,310011.0,288707.8333333333,35273.809072575576,0.6039372335104382,False
2013-08-24,292107.0,288890.26666666666,35276.86634759042,0.09118534797388703,False
2013-08-25,311562.0,289951.1666666667,35470.08696030044,0.6092692515110277,False
2013-08-26,377106.0,294765.06666666665,37188.932931937,2.2141246559570105,False
2013-08-27,415628.0,301582.8,39965.664810581446,2.8535794547775173,False
2013-08-28,385552.0,305740.7,42014.178890851144,1.899627747274133,False
2013-08-29,368003.0,309053.4666666667,42895.20532304023,1.374268589913238,False
2013-08-30,379446.0,312409.73333333334,44357.21696979853,1.5112820696643254,False
2013-08-31,292658.0,312539.6,44291.24920934352,-0.4488832524463055,False
2013-09-01,290758.0,312123.86666666664,44439.92937370924,-0.4807808420889781,False
2013-09-02,267805.0,311796.06666666665,44738.33683028757,-0.9832968720662182,False
2013-09-03,276241.0,312833.0,43482.848808269155,-0.8415271998701539,False
2013-09-04,293803.0,313636.63333333336,42876.63894805242,-0.46257434864152897,False
2013-09-05,294011.0,313079.1666666667,43024.13187814313,-0.4431970114045133,False
2013-09-06,300104.0,311158.2,42241.05231627452,-0.261693291095901,False
2013-09-07,306561.0,311011.4666666667,42249.39858681021,-0.10533798859934684,False
2013-09-08,285537.0,310285.23333333334,42501.46745676194,-0.582291266966499,False
2013-09-09,372696.0,313050.8,43797.3238203058,1.361845765844411,False
2013-09-10,419034.0,318194.36666666664,46878.97931062268,2.1510629031652853,False
2013-09-11,387452.0,320317.43333333335,48552.12040306147,1.3827319200344022,False
2013-09-12,331002.0,321908.1,48076.29479049738,0.1891555919529285,False
2013-09-13,259454.0,321676.93333333335,48368.240685701305,-1.2864419389917523,False
2013-09-14,227411.0,320359.93333333335,50405.573647019446,-1.8440209407046309,False
2013-09-15,216151.0,318215.5333333333,53437.78600470925,-1.909969348736469,False
2013-09-16,245834.0,317572.23333333334,54209.43682809831,-1.323353230191636,False
2013-09-17,251227.0,317239.9666666667,54596.07593230293,-1.2091155919066465,False
2013-09-18,271977.0,315798.8,55218.54023061492,-0.793606636774215,False
2013-09-19,311227.0,314629.56666666665,54920.899012334325,-0.06195395064276881,False
2013-09-20,294667.0,312112.23333333334,54009.77432528162,-0.32300141134208255,False
2013-09-21,230015.0,308834.6666666667,55939.897875298986,-1.409006266732399,False
2013-09-22,211737.0,305558.86666666664,58679.00411604308,-1.5989001190464198,False
2013-09-23,246083.0,304024.73333333334,59636.64669562561,-0.9715793315653243,False
2013-09-24,252611.0,302059.7,60346.72237772739,-0.819409871019779,False
2013-09-25,255771.0,298015.2,59198.68281002032,-0.7136003369461712,False
2013-09-26,260924.0,292858.4,55203.46258292896,-0.5784854519229989,False
2013-09-27,265137.0,288844.56666666665,52544.986620453936,-0.4511860824689623,False
2013-09-28,248252.0,284852.86666666664,50845.26281920492,-0.7198481163685128,False
2013-09-29,225105.0,279708.1666666667,48707.39175588148,-1.1210447675033488,False
2013-09-30,254069.0,278421.86666666664,48862.90532650629,-0.498391704380626,False
2013-10-01,273094.0,277833.06666666665,48815.53151860243,-0.09708112396278439,False
2013-10-02,279964.0,278238.36666666664,48779.86375084051,0.03537593590149433,False
2013-10-03,284027.0,278497.9,48789.58205455966,0.11332542250140575,False
2013-10-04,285486.0,278220.6666666667,48723.200556170064,0.1491144516452187,False
2013-10-05,267393.0,277333.4,48668.067976077764,-0.20424891337141457,False
2013-10-06,221877.0,274725.8333333333,49494.60936658213,-1.0677694805490452,False
2013-10-07,245696.0,272697.0,49392.0078625038,-0.5466673894927432,False
2013-10-08,256533.0,271730.2,49415.86755102728,-0.3075368450084832,False
2013-10-09,256009.0,267840.63333333336,45642.95938566633,-0.2592214328908952,False
2013-10-10,257076.0,262442.0333333333,35621.191508932745,-0.1506416014182929,False
2013-10-11,257372.0,258106.03333333333,26672.597227508333,-0.02752012963238138,False
2013-10-12,231811.0,254799.66666666666,23253.506112105097,-0.9886107736114438,False
2013-10-13,208037.0,253085.76666666666,24745.60318128672,-1.8204755946597306,False
2013-10-14,241603.0,253558.83333333334,24370.66350614701,-0.4905830048622896,False
2013-10-15,254157.0,254825.7,23324.40724478656,-0.028669538864679128,False
2013-10-16,250395.0,254977.73333333334,23278.59623379499,-0.19686467720421635,False
2013-10-17,251233.0,254977.93333333332,23278.562923609956,-0.1608747647190486,False
2013-10-18,253678.0,254367.96666666667,23056.462211025944,-0.029925088261664103,False
2013-10-19,228255.0,251602.23333333334,20873.900525549438,-1.118489249517912,False
2013-10-20,216746.0,249004.86666666667,20166.432879540513,-1.5996317672717575,False
2013-10-21,248877.0,249633.6,19845.443829754877,-0.03812461976111678,False
2013-10-22,264365.0,251387.86666666667,18671.336959190583,0.6950296790046202,False
2013-10-23,264668.0,252007.36666666667,18797.150201252967,0.6735400418564197,False
2013-10-24,264859.0,252415.63333333333,18943.156776366028,0.656879252680384,False
2013-10-25,262585.0,252642.76666666666,19025.447855860097,0.5225755214099201,False
2013-10-26,234424.0,251759.43333333332,19241.656156196426,-0.9009324973178443,False
2013-10-27,221671.0,250310.56666666668,19827.164150578363,-1.4444610660991202,False
2013-10-28,255222.0,250542.9,19843.040842727813,0.23580559235278842,False
2013-10-29,257911.0,251636.43333333332,19289.062036656458,0.3252914348423292,False
2013-10-30,256499.0,251717.43333333332,19304.725040120906,0.24768892883629143,False
2013-10-31,258380.0,251226.96666666667,18926.095215396563,0.37794554301482447,False
2013-11-01,255905.0,250425.0,18160.669627254985,0.30175098784770477,False
2013-11-02,234588.0,248777.03333333333,17225.412320739822,-0.8237267746705476,False
2013-11-03,215819.0,246454.8,16796.582941488345,-1.8239305045985355,False
2013-11-04,256014.0,246075.5,16431.97554339017,0.6048268495626993,False
2013-11-05,257819.0,247273.56666666668,15908.755196719467,0.662869797349568,False
2013-11-06,262006.0,247817.23333333334,16130.133438280525,0.879643477281685,False
2013-11-07,268709.0,248223.1,16505.81342802117,1.2411324100648085,False
2013-11-08,266661.0,248578.16666666666,16791.18013367625,1.07692450377961,False
2013-11-09,234391.0,247822.0,16905.698961571044,-0.7944658206993093,False
2013-11-10,223022.0,246677.0,17392.80847619521,-1.3600448732805621,False
2013-11-11,265367.0,247795.53333333333,17482.571078042398,1.0050848120809832,False
2013-11-12,281745.0,250252.46666666667,16871.00974582241,1.866665588355284,False
